freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-104,67,87,376,3,6,57
5180,-104,67,86,376,4,8,58
5180,-104,97,87,376,5,10,59
5180,-104,75,87,376,3,11,60
5180,-104,81,87,376,4,11,60
5180,-104,63,87,376,4,8,58
5180,-104,58,86,376,4,9,57
5180,-104,85,87,376,4,9,59
5180,-104,44,85,378,6,8,56
5180,-104,63,88,374,5,10,59
5180,-104,48,87,375,4,8,59
5180,-104,61,87,375,4,9,59
5180,-104,82,90,373,5,8,62
5180,-104,64,87,376,5,9,59
5180,-104,100,88,375,5,9,60
5180,-104,73,86,377,5,10,58
5180,-104,61,87,375,4,9,58
5180,-104,90,87,376,3,9,60
5180,-104,76,89,374,5,9,61
5180,-104,59,87,375,5,9,58
5180,-104,69,88,375,4,9,60
5180,-104,44,87,376,5,9,59
5180,-104,50,86,377,5,8,57
5180,-104,41,86,377,5,9,57
5180,-104,40,87,376,4,9,58
5180,-104,53,85,378,7,10,58
5180,-104,54,85,378,6,9,57
5180,-104,50,86,377,4,10,58
5180,-104,57,87,376,5,8,59
5180,-104,44,86,376,5,9,58
5180,-104,69,87,376,4,8,59
5180,-104,63,87,375,4,10,59
5180,-104,36,86,377,5,10,59
5180,-104,55,86,376,5,7,58
5180,-104,48,87,375,4,10,58
5180,-104,56,86,377,4,8,58
5180,-104,47,88,375,5,9,59
5180,-104,56,87,375,5,10,59
5180,-104,70,88,374,3,8,59
5180,-104,52,87,376,5,9,58
5180,-104,41,85,378,6,8,57
5180,-104,58,88,374,5,9,60
5180,-104,76,86,377,5,8,58
5180,-104,35,86,377,4,9,58
5180,-104,61,87,376,5,9,59
5180,-104,62,86,377,5,8,57
5180,-104,74,87,376,5,9,59
5180,-104,61,85,377,4,9,57
5180,-104,71,87,375,5,10,59
5180,-104,58,85,377,6,9,57
5180,-104,70,87,375,4,8,58
5180,-104,47,87,376,5,8,59
5180,-104,52,87,376,4,10,59
5180,-104,60,87,376,4,8,59
5180,-104,75,88,375,5,9,59
5180,-104,45,86,377,4,8,57
5180,-104,50,87,375,4,10,59
5180,-104,63,88,375,5,9,59
5180,-104,50,87,375,3,9,59
5180,-104,46,87,375,3,10,59
5180,-104,34,86,376,6,8,57
5180,-104,51,87,376,4,8,58
5180,-104,59,87,376,3,9,59
5180,-104,77,88,375,6,9,60
5180,-104,44,87,376,5,9,59
5180,-104,55,88,375,4,9,60
5180,-104,51,86,377,5,10,58
5180,-104,45,86,377,4,9,57
5180,-104,65,86,376,4,9,57
5180,-104,44,87,375,5,9,59
5180,-104,52,88,375,4,8,59
5180,-104,83,88,374,6,9,60
5180,-104,41,87,375,2,8,59
5180,-104,61,88,375,4,10,60
5180,-104,57,87,375,4,9,57
5180,-104,41,85,377,6,10,58
5180,-104,77,87,376,3,11,59
5180,-104,73,87,376,5,9,60
5180,-104,61,86,377,5,10,58
5180,-104,53,85,377,6,7,57
5180,-104,52,88,375,4,10,60
5180,-104,44,86,376,4,10,58
5180,-104,52,87,376,4,8,58
5180,-104,60,87,376,4,8,58
5180,-104,40,86,376,5,8,58
5180,-104,49,86,376,4,10,58
5180,-104,42,87,375,5,8,59
5180,-104,65,89,374,3,8,59
5180,-104,56,89,373,3,9,61
5180,-104,50,85,377,6,9,57
5180,-104,51,86,376,6,9,57
5180,-104,35,86,376,5,9,58
5180,-104,45,86,376,5,9,58
5180,-104,59,88,374,3,7,59
5180,-104,67,88,375,4,9,60
5180,-104,34,85,377,5,8,57
5180,-104,28,84,378,5,8,56
5180,-104,56,86,377,6,9,58
5180,-104,41,86,377,4,9,58
5180,-104,59,87,375,4,7,57
5180,-104,52,84,378,6,9,56
5180,-104,61,87,376,6,9,59
5180,-104,47,87,376,3,8,58
5180,-104,42,86,376,5,9,58
5180,-104,44,86,377,4,10,58
5180,-104,73,88,375,3,8,59
5180,-104,57,88,375,3,8,59
5180,-104,77,86,377,5,8,58
5180,-104,41,85,378,7,9,56
5180,-104,51,87,375,4,8,59
5180,-104,65,87,375,4,9,58
5180,-104,45,87,375,4,9,59
5180,-104,61,87,375,5,9,58
5180,-104,64,87,376,4,10,58
5180,-104,53,86,377,4,9,59
5180,-104,60,86,376,5,10,58
5180,-104,48,87,375,4,11,59
5180,-104,73,87,375,4,8,58
5180,-104,65,88,374,4,9,59
5180,-104,67,88,375,4,10,59
5180,-104,75,86,377,5,11,59
5180,-104,60,86,376,4,8,58
5180,-104,61,86,376,4,10,58
5180,-104,69,89,373,4,9,61
5180,-104,59,86,376,4,10,58
5180,-104,44,86,376,3,11,58
5180,-104,37,87,376,4,9,59
5180,-104,71,87,375,4,8,59
5180,-104,41,87,375,4,8,58
5180,-104,70,87,376,5,7,59
5180,-104,47,87,376,5,9,59
5180,-104,72,86,376,4,8,58
5180,-104,79,87,375,3,10,60
5180,-104,53,88,375,5,11,60
5180,-104,45,86,376,3,9,57
5180,-104,56,87,376,4,8,58
5180,-104,58,88,375,4,9,60
5180,-104,45,87,375,6,10,58
5180,-104,69,86,377,4,10,58
5180,-104,40,87,376,6,10,59
5180,-104,41,85,378,5,10,57
5180,-104,60,88,375,5,10,60
5180,-104,68,87,375,4,10,59
5180,-104,47,87,375,5,9,59
5180,-104,54,89,374,3,10,61
5180,-104,58,88,374,4,8,60
5180,-104,54,88,374,3,9,59
5180,-104,81,89,374,4,9,60
5180,-104,48,88,374,4,10,61
5180,-104,42,86,376,5,10,58
5180,-104,49,87,376,5,9,59
5180,-104,54,87,375,5,9,59
5180,-104,62,88,375,3,8,60
5180,-104,54,86,376,6,10,59
5180,-104,69,87,375,4,10,59
5180,-104,55,90,373,5,9,61
5180,-104,48,85,377,4,9,58
5180,-104,47,88,375,5,10,60
5180,-104,34,87,376,6,9,59
5180,-104,47,87,376,4,10,60
5180,-104,47,84,379,6,9,57
5180,-104,73,84,379,3,10,56
5180,-104,70,84,379,5,9,56
5180,-104,60,84,379,5,9,57
5180,-104,64,84,379,5,11,57
5180,-104,70,84,379,5,10,56
5180,-104,59,84,379,3,11,57
5180,-104,73,84,379,4,8,57
5180,-104,64,84,379,4,9,55
5180,-104,63,84,379,4,11,57
5180,-104,73,84,379,5,11,57
5180,-104,56,84,379,4,7,56
5180,-104,65,84,379,5,9,56
5180,-104,73,84,379,5,8,56
5180,-104,62,84,379,4,8,56
5180,-104,51,84,379,4,8,56
5180,-104,42,84,379,5,7,55
5180,-104,63,84,379,4,10,56
5180,-104,57,84,379,5,8,56
5180,-104,61,84,379,4,9,55
5180,-104,65,84,379,4,8,56
5180,-104,68,84,379,5,9,56
5180,-104,69,84,379,4,10,56
5180,-104,61,84,379,4,9,56
5180,-104,68,84,379,5,9,57
5180,-104,71,84,379,2,8,55
5180,-104,55,84,379,4,11,57
5180,-104,59,84,379,3,10,57
5180,-104,53,84,379,4,10,57
5180,-104,60,84,379,4,11,57
5180,-104,72,84,379,4,9,54
5180,-104,76,84,379,4,9,56
5180,-104,67,84,379,4,9,55
5180,-104,69,84,379,4,7,54
5180,-104,48,84,379,5,8,55
5180,-104,59,84,379,3,10,57
5180,-104,74,84,379,4,9,56
5180,-104,54,84,379,5,10,57
5180,-104,58,84,379,4,9,56
5180,-104,78,87,375,5,9,59
5180,-104,61,86,377,5,11,57
5180,-104,73,87,375,4,10,59
5180,-104,62,87,375,4,11,59
5180,-104,62,87,376,3,10,58
5180,-104,67,87,375,4,10,59
5180,-104,57,86,376,5,10,58
5180,-104,87,86,376,4,10,58
5180,-104,61,87,375,2,10,59
5180,-104,91,87,375,5,11,60
5180,-104,52,87,375,4,10,59
5180,-104,70,87,376,4,8,59
5180,-104,86,87,375,3,10,60
5180,-104,74,86,376,4,9,58
5180,-104,65,87,375,4,10,59
5180,-104,53,87,375,4,8,58
5180,-104,78,87,375,4,11,59
5180,-104,63,87,376,5,9,58
5180,-104,54,87,375,4,11,60
5180,-104,71,87,375,3,9,57
5180,-104,54,87,375,4,10,59
5180,-104,93,87,376,5,8,57
5180,-104,70,87,376,4,8,57
5180,-104,59,87,375,4,9,59
5180,-104,64,86,376,4,10,58
5180,-104,57,86,377,4,10,57
5180,-104,86,87,375,4,9,59
