freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5805,-102,43,38,423,54,15,59
5805,-102,28,37,423,54,19,57
5805,-102,41,38,423,53,16,58
5805,-102,36,38,422,53,13,59
5805,-102,42,38,422,54,15,58
5805,-102,45,39,422,53,14,59
5805,-102,42,38,422,53,15,59
5805,-102,41,38,423,55,15,58
5805,-102,42,38,423,53,14,59
5805,-102,35,36,424,55,15,57
5805,-102,44,38,422,53,16,59
5805,-102,30,37,423,55,15,57
5805,-102,41,38,422,54,16,59
5805,-102,47,40,421,51,17,60
5805,-102,44,38,422,54,14,59
5805,-102,39,38,423,53,15,58
5805,-102,37,38,422,52,13,58
5805,-102,32,38,423,54,16,59
5805,-102,33,37,423,54,15,57
5805,-102,31,37,423,54,14,57
5805,-102,38,37,424,54,14,58
5805,-102,34,37,424,54,16,58
5805,-102,39,37,423,54,16,58
5805,-102,37,39,422,54,13,59
5805,-102,37,37,423,53,14,58
5805,-102,38,38,423,54,17,59
5805,-102,37,37,424,55,13,57
5805,-102,49,39,421,52,16,59
5805,-102,47,39,422,52,12,59
5805,-102,36,37,424,55,16,58
5805,-102,36,38,423,54,17,59
5805,-102,43,39,421,52,16,59
5805,-102,34,38,422,53,15,58
5805,-102,45,38,423,55,14,58
5805,-102,32,38,422,53,14,58
5805,-102,44,39,422,52,17,59
5805,-102,44,39,422,52,15,59
5805,-102,44,39,422,52,17,59
5805,-102,31,37,423,55,16,57
5805,-102,31,38,422,52,14,59
5805,-102,38,38,422,53,13,59
5805,-102,37,38,422,53,14,58
5805,-102,35,37,423,55,13,57
5805,-102,54,39,421,53,16,59
5805,-102,36,38,423,55,15,58
5805,-102,39,38,422,53,14,59
5805,-102,40,39,422,53,15,60
5805,-102,33,37,423,55,14,57
5805,-102,44,38,423,54,14,58
5805,-102,36,36,424,56,13,57
5805,-102,49,40,421,51,15,60
5805,-102,37,38,423,53,13,58
5805,-102,43,38,423,53,17,59
5805,-102,38,37,423,52,14,58
5805,-102,45,39,421,52,14,59
5805,-102,37,39,421,53,14,59
5805,-102,50,38,423,54,16,59
5805,-102,37,38,423,54,13,58
5805,-102,40,38,423,52,15,59
5805,-102,29,37,423,54,15,58
5805,-102,49,40,421,51,14,61
5805,-102,31,36,424,55,14,57
5805,-102,35,37,423,54,14,57
5805,-102,36,37,423,54,14,57
5805,-102,39,38,422,53,12,58
5805,-102,38,37,423,55,14,57
5805,-102,44,39,422,52,15,59
5805,-102,38,38,422,53,14,58
5805,-102,38,38,423,53,15,59
5805,-102,42,39,422,51,16,59
5805,-102,36,36,424,54,14,57
5805,-102,39,38,423,53,13,58
5805,-102,37,38,423,54,14,58
5805,-102,48,38,423,52,17,59
5805,-102,38,38,423,53,13,58
5805,-102,45,39,422,52,16,60
5805,-102,34,37,423,55,13,57
5805,-102,32,38,422,53,16,59
5805,-102,43,39,422,54,15,59
5805,-102,44,37,423,55,16,58
5805,-102,46,39,421,53,15,60
5805,-102,32,38,423,54,15,59
5805,-102,41,38,423,54,14,59
5805,-102,61,38,423,53,16,59
5805,-102,35,37,423,53,15,58
5805,-102,34,38,422,52,16,59
5805,-102,36,38,422,53,15,59
5805,-102,38,40,421,51,14,61
5805,-102,36,37,423,54,14,57
5805,-102,65,39,422,54,14,59
5805,-102,28,36,424,54,16,56
5805,-102,59,38,423,53,15,59
5805,-102,43,38,423,53,15,59
5805,-102,42,38,422,53,14,59
5805,-102,46,39,422,54,15,59
5805,-102,31,37,424,54,15,58
5805,-102,35,37,424,55,17,58
5805,-102,38,38,422,53,17,59
5805,-102,37,39,422,53,15,59
5805,-102,42,37,423,54,15,58
5805,-102,41,39,421,52,16,60
5805,-102,42,38,422,54,11,59
5805,-102,28,38,422,53,15,57
5805,-102,38,37,423,54,16,58
5805,-102,51,40,420,51,18,60
5805,-102,44,38,422,54,16,58
5805,-102,42,39,422,53,18,59
5805,-102,38,39,421,52,16,60
5805,-102,35,38,422,53,14,58
5805,-102,42,38,423,54,15,58
5805,-102,43,37,424,55,16,57
5805,-102,33,38,422,54,14,59
5180,-102,38,76,385,10,4,56
5180,-102,38,76,385,11,5,56
5180,-102,29,76,385,10,4,56
5180,-102,29,74,387,11,7,56
5180,-102,39,75,385,11,5,56
5180,-102,47,77,384,10,5,58
5180,-102,44,81,380,7,10,59
5180,-102,32,80,380,8,10,57
5180,-102,38,81,380,10,10,59
5180,-102,51,81,380,8,8,58
5180,-102,61,82,379,9,12,63
5180,-102,45,80,381,8,9,58
5180,-102,25,79,382,10,6,56
5180,-102,35,79,381,10,6,58
5180,-102,41,81,379,8,9,59
5180,-102,39,80,380,9,8,58
5180,-102,49,82,378,8,12,61
5180,-102,22,77,383,10,9,53
5180,-102,31,81,379,9,9,59
5180,-102,31,80,380,9,8,57
5180,-102,50,83,377,7,8,61
5180,-102,40,81,380,10,8,58
5180,-102,36,82,378,6,7,59
5180,-102,43,82,379,9,7,60
5180,-102,45,84,377,8,7,61
5180,-102,33,81,379,8,8,58
5180,-102,37,82,379,9,8,60
5180,-102,39,82,379,9,7,60
5180,-102,43,81,380,9,9,59
5180,-102,43,81,380,9,11,59
5180,-102,60,81,379,9,11,61
5180,-102,35,81,379,8,9,59
5180,-102,41,81,380,8,9,59
5180,-102,61,80,381,10,11,60
5180,-102,44,80,381,9,10,59
5180,-102,38,81,379,9,7,58
5180,-102,33,82,379,8,9,59
5180,-102,48,79,382,10,4,59
5180,-102,36,77,383,10,5,57
5180,-102,67,79,382,10,5,60
5180,-102,43,76,385,12,9,59
5180,-102,44,77,383,11,6,58
5180,-102,46,78,383,10,6,59
5180,-102,56,80,380,10,7,62
5180,-102,39,76,384,11,7,58
5180,-102,35,75,385,10,4,55
5180,-102,39,76,384,10,5,57
5180,-102,34,77,384,11,5,58
5180,-102,42,77,384,10,5,57
5180,-102,38,77,383,11,5,57
5180,-102,39,75,385,12,4,56
5180,-102,37,71,390,13,5,52
5180,-102,41,71,390,10,7,52
5180,-102,31,71,390,11,6,54
5180,-102,25,71,390,12,8,54
5180,-102,32,71,390,11,8,52
5180,-102,38,71,390,12,5,53
5180,-102,30,71,390,11,5,52
5180,-102,29,71,390,12,6,53
5180,-102,28,71,390,11,6,53
5180,-102,36,71,390,12,6,52
5180,-102,37,71,390,10,7,53
5180,-102,31,71,390,12,7,52
5180,-102,33,71,390,10,6,53
5180,-102,29,71,390,12,7,54
5180,-102,21,65,395,10,6,47
5180,-102,27,65,395,14,4,47
5180,-102,29,65,395,15,5,47
5180,-102,23,65,395,12,8,48
5180,-102,28,65,395,10,8,48
5180,-102,22,65,395,11,4,46
5180,-102,33,65,395,12,6,47
5180,-102,25,65,395,11,7,47
5180,-102,24,65,395,12,7,48
5180,-102,23,65,395,8,5,47
5180,-102,25,65,395,12,5,48
5180,-102,32,65,395,12,6,48
5180,-102,33,65,395,13,8,48
5180,-102,34,65,395,11,6,48
5180,-102,34,65,395,10,6,47
5180,-102,30,65,395,13,6,48
5180,-102,26,65,395,9,4,47
5180,-102,31,65,395,11,6,48
5180,-102,23,65,395,10,5,47
5180,-102,29,65,395,12,7,49
5180,-102,23,65,395,9,7,49
5180,-102,25,65,395,11,6,46
5180,-102,28,65,395,10,6,49
5180,-102,33,65,395,12,6,48
5180,-102,33,65,395,10,7,47
5180,-102,30,65,395,14,6,50
5180,-102,31,65,395,13,7,47
5180,-102,33,65,395,14,6,48
5180,-102,26,65,395,11,6,47
5180,-102,28,65,395,11,7,47
5180,-102,31,65,395,9,6,48
5180,-102,34,65,395,14,6,48
5180,-102,32,65,395,9,6,48
5180,-102,33,65,395,11,7,48
5180,-102,30,65,395,11,8,48
5180,-102,30,65,395,11,7,48
5180,-102,29,65,395,11,6,48
5180,-102,27,65,395,13,4,47
5180,-102,30,65,395,11,6,48
5180,-102,28,65,395,12,7,48
5180,-102,27,65,395,11,5,47
5180,-102,32,65,395,11,7,49
5180,-102,35,65,395,10,6,49
5180,-102,28,65,395,9,7,48
5180,-102,27,65,395,10,7,49
5180,-102,30,65,395,14,6,48
5180,-102,31,65,395,13,6,48
5180,-102,29,65,395,14,8,48
5180,-102,33,65,395,11,9,49
5180,-102,26,65,395,11,5,48
5180,-102,33,65,395,11,6,49
5180,-102,30,65,395,11,7,48
5180,-102,28,65,395,10,6,48
5180,-102,33,65,395,11,4,47
5180,-102,28,65,395,12,4,48
5180,-102,26,65,395,12,8,50
5180,-102,28,65,395,13,6,47
5180,-102,27,65,395,12,5,47
5180,-102,27,65,395,11,8,49
5180,-102,27,65,395,10,7,48
5180,-102,27,65,395,11,5,47
5180,-102,31,65,395,11,4,47
5180,-102,24,65,395,13,4,47
5180,-102,31,65,395,12,6,47
5180,-102,25,65,395,9,7,49
5180,-102,30,65,395,11,7,50
5180,-102,31,65,395,12,8,49
5180,-102,23,65,395,11,7,48
5180,-102,24,65,395,11,5,48
5180,-102,24,65,395,10,5,47
5180,-102,28,65,395,10,6,47
5180,-102,23,65,395,10,7,50
5180,-102,31,65,395,13,6,48
5180,-102,22,65,395,11,6,48
5180,-102,32,65,395,13,5,48
5180,-102,26,65,395,13,6,47
5180,-102,29,65,395,10,6,49
5180,-102,28,65,395,13,6,47
5180,-102,27,65,395,12,6,48
5180,-102,24,65,395,11,5,47
